"PopulationName","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015"
"Abel",3.80638197755037,-0.108832650505178,1.93979753462874,-0.101001758985576,-0.54440569076432,-0.402002616990707,-0.638929765985693,-0.572876112001373,-0.825180220348807,0.438869826109536,-0.629258949637165,0.409916155440367,0.162636656398294,0.26774128249418,1.80760826061579,-0.82946307630889,-0.687348716781108,-0.23947819642193,0.00996389781847434,-0.273925422059392,0.61415222771384,-0.407854545409695,0.170972994205235,-0.579050889381186,-0.362899794441296,-0.575184683949105,-0.228933508367137,1.33165913196981,-0.933421049400922,-0.739669650518875,-0.606394865793237
"Abel&SHReconnect",3.81293955017398,-0.128955935834413,1.98258786250811,-0.101619851163228,-0.526695885347216,-0.420523110024368,-0.657077070438293,-0.555675746848579,-0.836688248120192,0.429429668794083,-0.631763839468373,0.413578598991545,0.141501446757132,0.246387044646022,1.8023937090574,-0.846900152074771,-0.683977450058274,-0.258566760726243,-0.0106022114774004,-0.24066332400394,0.591333956407199,-0.39489417528948,0.15350888864893,-0.596043004029235,-0.381266818389482,-0.592510907205718,-0.247524190838087,1.32999030937529,-0.887219186517264,-0.707447570953432,-0.603962165008472
"Ackler",3.78799400933652,-0.790406545638662,0.656733587324884,-0.660449685125603,-0.788361838754039,0.59461518346802,-0.607663844208831,-0.940650890473955,-0.891818971719746,0.312699186652432,-0.944565217939649,0.0416891457025966,0.0840461463819854,1.10355534918578,0.65494731822068,-0.854636471105678,-0.32531400560038,-0.813976085437854,0.139709681214359,-0.109024131946709,-0.431093779597307,1.01989714433549,1.75932287851003,-0.488639599563217,-0.102934654090772,0.42602192178153,-0.47984302693317,1.11955537933725,-0.699154531159823,-0.240183175122762,-0.802820387739281
"Alles",3.75740819720354,-0.754072393193824,0.457107979124102,-0.71672095238869,-0.777517987017213,0.687578528986273,-0.603340285719984,-0.897140065502832,-0.874920570862875,0.373139191555088,-0.921236689517475,-0.0503559845466369,0.227286781771723,1.04500830193202,0.618689764323225,-0.862296747872641,-0.350089516107465,-0.784472683512945,0.14546260951473,0.0057631376548632,-0.327589552013375,1.12699316613147,1.65248877148103,-0.448799558382392,-0.0470351141007462,0.503536322009389,-0.492218737682013,1.22833468155989,-0.762303684774904,-0.45086731030838,-0.863850784180929
"Alles&DeeringReconnect",3.75809395049592,-0.753123755011425,0.454425564477163,-0.717735429477945,-0.776953553964088,0.688435275919617,-0.603409580401255,-0.896624971612674,-0.874956720032347,0.373527012713866,-0.921312555974436,-0.0519818552508302,0.228187010081938,1.04505112370882,0.617425634044398,-0.862415770329262,-0.35057550611324,-0.784021443987778,0.145523351557316,0.0066742935966472,-0.326873310786428,1.12766296520663,1.65073615598032,-0.448788722770368,-0.0461335352756064,0.504283268616792,-0.491819494697017,1.22889655738754,-0.762676189445756,-0.451497935519751,-0.862896730695108
"Andorno",1.71689085833378,0.448994916588511,2.45946443974063,0.506276792756375,-0.280818917901328,-0.32663541627554,-0.661109164566601,-0.236574976355457,-1.1690902114317,1.48487755715461,-0.952169722712024,0.8610052547522,0.00480039418932673,0.166304591880925,0.575506842289257,-1.27105180284806,-1.14421971403724,-0.748895093453762,-0.0706491466306114,-0.232401932775163,-1.06030691723476,-0.633271965025886,2.37630690102127,-1.12363161835061,-1.17737031597439,-0.805874477128624,-0.180078173725251,0.99474629080186,-0.15871750235724,0.390437845187913,0.270662611320133
"Bartlett",0.215863861051149,-0.392633864468518,3.80746961708054,-0.143079311891013,0.146797173984688,1.19453922929808,-0.52921675054486,-0.146070959987472,-0.572827117926749,2.69599627059825,-0.423584080541342,1.16407941978168,0.0457080946724295,0.0926814269138115,-0.207690908949157,-0.60840080574826,-0.458736397583004,-0.68925053810972,-0.771793792078243,-0.535681465437576,-0.422055641121397,0.623458650232271,-0.25368216772135,-0.658180731548669,-0.286972373116008,-0.418532953183354,-0.253308582008978,-0.578233681333049,-0.758942201917467,-0.596241703170122,-0.739653942270158
"Battle_NF",0.464260903624524,0.0476966753090926,3.47263348620033,-0.265887101614877,0.201933445788311,0.942792578227151,-0.674243053306594,-0.236195824694248,-0.800556511758025,2.57830154520512,-0.225199520950505,1.44322230020543,0.0412657896666674,0.785660602524276,-0.21540242496634,-0.428668595191724,-0.670915844023428,-0.424270053745655,-0.993495848635653,-0.702267658366354,-0.764279841164607,0.613575810259898,0.254421589888731,-0.579293328959353,-0.398624762662459,-0.710824170500559,-0.394593938362294,-0.46574473762608,-0.908475335112918,-0.66759511829227,-0.904936861780546
"Big&Big_NF",1.13213339382196,-0.332249349901509,3.71244014011918,-0.229675270079347,-0.317187134573723,1.27129199815859,-0.589122752848373,-0.309235448509929,-0.761842164350017,2.17233644860804,-0.612912909844739,0.885976616945216,0.0682206258839142,0.455733745844764,1.09727182229051,-0.639176451568165,-0.610320386007677,-0.705661133728424,-0.598644146402286,-0.68512048705457,-0.36858590045419,0.675219530707244,0.0529171693128611,-0.79635269262424,-0.491805234705555,-0.452828281506111,-0.408354127380425,-0.0202858372917234,-0.840135016474336,-0.768356697807548,-0.544918595454477
"Big&CorralCyn",-0.0948085025113054,0.147816851403016,0.177037074389779,2.38436261625178,0.700638744108246,-0.317903685241359,0.459305982594682,-0.0618359421801602,-0.810455873805527,-0.0954757192926366,0.0645190832247517,-0.275211467198487,-0.165126461527165,3.75636788974542,0.293670133216593,-0.393280190267618,0.0148532171948372,0.133047437223433,-0.306164470589,-0.286263463838415,-1.15869951979168,-0.379814924467637,0.246652310753179,0.447756966749623,1.11343243404076,0.00777287383041014,-1.14181306977876,-0.317637034372476,-1.49904757412347,-1.20165894330774,-0.768432303196654
