"PopulationName","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015"
"Abel",-0.431482915963618,0.125367484507656,0.119011773097586,0.225457427973329,0.275502399706166,-0.0748124024236907,0.259738233610322,0.159648290144649,0.359828177075996,-0.070508534854667,0.432843790834205,-0.207731847346104,0.207541328092974,0.0124660282783767,-0.0319238616486491,-0.0475879378010279,0.373440409387327,0.636727005673781,0.437197703374961,0.36713474294899,0.132473870493718,0.00616036184003881,0.472879768220474,0.590335316877442,-0.070508534854667,0.322644763078498,0.186322260078251,-0.0438846098927977,0.675862173568859,0.37559234317184,0.10319756203001
"Abel&SHReconnect",0.492897756913608,1.04339244597481,1.04339244597481,1.14348238944049,1.19352736117332,0.843212559043466,1.17686238558629,1.07677244212061,1.27695232905196,0.846815797008229,1.35227001150988,0.711694373329571,1.12511588481453,0.931892248954052,0.886851774394499,0.871838282874648,1.29221604543048,1.55415142748014,1.3539715405488,1.28390858012282,1.05004842721528,0.923584783646402,1.39230598889615,1.50911095292059,0.846815797008229,1.24021931980006,1.10374668188461,0.873539811913564,1.59388713503601,1.293617304639,1.02197319807316
"Ackler",-1.35521300420832,-0.79530986046134,-0.804718315147113,-0.695219916995667,-0.64517494526283,-1.00319667303954,-0.679505795871556,-0.774090792446617,-0.57391090551527,-0.999343210216116,-0.494939940120854,-1.1349650836121,-0.72014231291862,-0.915317702676682,-0.959807682547174,-0.974821174067025,-0.553942961793869,-0.291857444829003,-0.491536882043021,-0.56049885309087,-0.795209770517875,-0.922424088662745,-0.454903962734585,-0.33819908865361,-0.999343210216116,-0.605038877933095,-0.742262190424534,-0.972469060395582,-0.252522097046994,-0.545085001797157,-0.824185809151187
"Alles",-1.00604923642832,-0.455204232564982,-0.455554547367112,-0.355114289099309,-0.305069317366473,-0.655734434298459,-0.322084607755636,-0.415318390093912,-0.215138503162565,-0.647877373736403,-0.144424958104066,-0.784350011651849,-0.369627330901832,-0.564802720659895,-0.609192610586921,-0.624206102106771,-0.203828339550943,0.0587576271312503,-0.14042136036544,-0.209483421356754,-0.444694788501087,-0.571809016702492,-0.10373839608527,0.0127162531370411,-0.647877373736403,-0.254523895916307,-0.39164711846428,-0.621853988435328,0.0949401416940913,-0.205329688702929,-0.473370557304002
"Alles&DeeringReconnect",0.376593242606496,0.935945891664412,0.9270879316677,1.03603583513008,1.08608080686292,0.726908044736353,1.06250962517676,0.962419681711082,1.16259956864243,0.736066274563462,1.24061967957392,0.600044041393612,1.01541730677616,0.820241917018094,0.77520144245854,0.760187950938689,1.18146652298571,1.4439023547527,1.24517377200161,1.17556121632123,0.940349849176901,0.813335710918962,1.28065565696019,1.39665990143691,0.736066274563462,1.13052074176168,0.991896170061723,0.761689300090674,1.4775826207289,1.17731279033188,0.91122367562839
"Andorno",-0.0975828645621316,0.452911824499073,0.452911824499073,0.564061706717702,0.603046739697582,0.252731937567726,0.603046739697582,0.502956796231909,0.703136683163256,0.269897362872089,0.774000363136952,0.133424724956643,0.548797990339187,0.353622600581124,0.308582126021571,0.29356863450172,0.713946397057548,0.976832633570139,0.776652746638792,0.708791764969066,0.473730532739932,0.346265989736397,0.814036340523221,0.930490989745533,0.269897362872089,0.663901425324712,0.526427887974609,0.296221018003561,1.00340651356028,0.703136683163256,0.44370354970023
"Bartlett",-0.334295580858449,0.241671998814769,0.216199108202755,0.341912077195641,0.379796120797398,0.021924527935883,0.357225838545889,0.257686389769276,0.457866276700623,0.0330845566323053,0.53703742198197,-0.102437226820216,0.311835049184206,0.116759749369608,0.072720174244712,0.0577066827248605,0.478084445280689,0.740420187104219,0.541241199607529,0.471828823814084,0.236767591584951,0.109853543270477,0.577523804113835,0.693928408364413,0.0330845566323053,0.426938484169729,0.289464946819627,0.0592580768485792,0.772599103928433,0.4770335008743,0.208141867753768
"Battle_NF",0.0542035347035621,0.60654988771888,0.604698223764766,0.706639831184554,0.756534668002193,0.405569281239808,0.734765105298408,0.63547588138046,0.841611119948015,0.406570180674465,0.910172731222001,0.26974722795689,0.68487026848077,0.489845013637905,0.444904629021819,0.429891137501967,0.85106961960552,1.11390581114638,0.914626733706223,0.844964133054114,0.609802810881515,0.483339167312637,0.950258753580003,1.06846497681296,0.406570180674465,0.799973703466294,0.663150750748719,0.43294388077767,1.15624385723236,0.856274296665736,0.581076997106867
"Big&Big_NF",-0.579265717490684,-0.0189622139698453,-0.0323742663942454,0.0811277294958286,0.131172701228665,-0.227899970954438,0.112005477054989,0.011915533589315,0.212095420520662,-0.21734048191881,0.287363058006849,-0.352962355314797,0.0612098307461598,-0.13301470454898,-0.177804954249869,-0.192818445769719,0.227559316786109,0.48974492369444,0.290315711339086,0.221353740291237,-0.0134072221075001,-0.140821720139302,0.327649260251782,0.444203999417559,-0.21734048191881,0.17676367047728,0.0392901331271768,-0.190916736843871,0.522774605038112,0.222504774641093,-0.0426835305712097
"Big&CorralCyn",-1.25377184650586,-0.689414700274658,-0.707380845126746,-0.589324756808985,-0.539279785076148,-0.898652727089648,-0.566954654444406,-0.66704459791008,-0.466864710978733,-0.89234706065131,-0.38759347575392,-1.02746848432997,-0.613146163353815,-0.807971238309748,-0.852311083265041,-0.867674889587023,-0.446946812229065,-0.183460036055679,-0.383089428297964,-0.453002253808737,-0.688113531009604,-0.814026679889421,-0.347207183565521,-0.230502309484545,-0.89234706065131,-0.497942638424825,-0.634915726057598,-0.865122596028648,-0.147978151097098,-0.448247981494118,-0.717189659586382
